Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,climatechng_thoughts,clmthgt2,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,father_education,mother_education,care_environment
IL,5,10,5,7,4,1,5,5,1,4,4,4,3,2,2,3,1,6,3,4,7,3,0,8,3,3,7,3,2,2,1,42,66,422,5,113,113,2
IL,5,10,4,5,2,1,5,4,1,1,1,5,2,5,5,5,1,6,3,2,0,3,0,10,0,0,4,5,2,1,2,55,66,321,3,8888,8888,1
IL,5,8,5,5,3,2,2,5,1,1,2,4,4,5,2,2,3,6,1,1,0,1,5,3,3,3,0,5,1,3,2,24,66,323,4,422,8888,3
IL,5,8,1,3,3,2,5,5,2,2,2,3,8,2,2,2,2,6,2,2,5,1,2,4,4,4,5,5,3,3,2,30,66,422,77,8888,8888,3
IL,1,5,4,4,3,1,4,2,2,2,4,3,4,2,3,3,2,6,3,4,88,3,2,8,4,4,4,5,3,2,1,33,66,321,5,213,8888,2
IL,5,10,6,10,5,2,4,3,1,4,5,4,5,3,2,3,1,6,4,4,5,4,0,7,1,7,7,5,1,2,2,33,4,720,7,720,720,2
IL,5,10,4,7,5,3,5,5,1,1,3,3,4,4,4,3,1,6,3,4,7,3,0,4,5,1,3,5,3,1,1,69,66,620,8,520,520,2
IL,2,10,5,6,4,2,5,5,1,4,5,3,2,3,2,2,2,6,3,5,7,3,2,10,5,6,2,5,1,1,1,53,66,422,2,8888,8888,1
IL,5,8,1,0,4,3,1,1,1,1,4,5,3,5,2,2,1,6,4,4,3,3,1,10,5,8,0,5,2,4,2,33,66,323,5,8888,8888,2
IL,5,10,6,1,5,3,5,5,1,4,1,5,4,3,5,4,4,1,6,66,66,6,66,66,66,66,66,5,2,1,2,47,66,423,77,8888,7777,7
IL,5,8,2,4,3,1,1,1,1,2,4,5,2,2,3,2,2,6,2,4,7,3,2,3,1,2,1,5,1,5,1,21,6,313,77,8888,422,1
IL,5,8,4,5,4,2,5,3,1,2,4,3,4,2,3,3,1,6,3,4,7,2,2,6,3,5,2,2,2,2,2,75,66,620,8,229,313,1
IL,5,10,4,8,4,1,4,5,1,2,5,5,3,3,3,1,2,6,3,4,0,2,2,6,7,7,0,4,3,2,1,51,4,620,4,8888,8888,2
IL,5,5,4,5,88,1,2,5,1,1,4,4,4,3,3,3,8,6,1,2,2,3,5,6,5,6,3,4,3,4,2,38,66,720,6,620,710,3
IL,5,7,4,8,1,1,88,88,1,1,1,2,2,2,2,5,1,6,2,4,4,2,5,8,4,6,6,4,4,4,2,33,66,620,7,620,620,2
IL,2,10,4,2,1,5,5,5,1,1,4,4,5,4,4,4,2,6,1,3,8,1,8,9,4,6,7,4,3,3,1,74,66,113,1,0,0,2
IL,5,10,4,8,3,1,1,3,1,1,5,5,5,5,2,2,1,6,2,3,9,3,9,9,6,6,3,4,1,1,1,52,66,321,2,422,321,2
IL,4,10,5,10,5,1,1,5,1,1,3,3,4,5,4,4,1,6,3,88,0,3,10,10,5,7,7,4,2,5,1,63,66,610,77,312,113,2
IL,5,8,4,8,5,1,1,3,1,1,88,4,4,4,4,4,3,6,1,2,0,2,5,2,2,2,2,4,2,3,1,32,66,311,5,8888,8888,4
IL,5,5,3,5,5,2,2,5,2,2,3,4,2,2,2,4,1,6,3,4,0,3,5,2,2,2,2,3,2,2,1,61,66,800,10,323,113,8
IL,5,9,4,10,88,88,88,88,2,4,88,4,4,5,5,5,2,6,3,3,6,2,4,5,2,3,0,4,2,3,2,39,66,620,6,520,313,3
IL,5,5,3,9,4,3,2,5,1,1,1,3,1,2,2,3,2,6,1,3,2,2,5,8,8,3,9,2,1,2,2,43,66,610,4,800,520,4
IL,5,6,3,8,2,2,2,2,2,2,2,4,3,2,3,4,1,6,3,3,4,2,3,7,5,7,4,3,2,2,2,33,66,321,1,113,0,3
IL,2,5,4,7,3,2,2,1,3,3,2,4,4,5,4,4,2,6,3,2,5,4,9,8,7,7,6,4,4,3,2,17,6,311,6,520,422,1
IL,5,8,6,3,88,88,88,88,88,88,88,4,4,3,4,4,2,6,3,88,6,3,10,88,2,3,3,4,4,2,2,37,66,720,3,321,620,3
IL,5,10,4,3,4,4,88,5,4,5,5,3,3,2,1,4,2,6,1,5,4,1,4,6,8,5,5,3,4,3,1,63,66,311,7,113,213,4
IL,3,0,2,3,4,5,5,5,3,3,5,1,1,2,2,3,2,6,3,3,6,4,5,3,3,7,2,2,1,4,2,28,6,620,9,422,313,3
IL,5,8,4,4,1,4,5,5,4,4,5,3,3,3,3,3,1,6,1,3,4,2,4,2,2,2,3,4,3,2,2,38,66,610,8,620,620,4
IL,1,10,88,5,1,2,5,5,3,5,55,2,3,3,2,4,3,6,1,55,66,6,66,66,66,66,66,3,3,4,2,44,66,313,7,313,311,4
IL,4,10,88,4,1,3,5,5,4,4,5,4,3,3,4,3,2,6,3,3,5,3,4,7,7,3,6,2,2,3,1,64,66,311,8,213,0,5
IL,5,10,6,3,88,88,88,88,88,88,88,1,1,4,1,3,2,6,1,4,10,1,1,5,3,3,2,3,2,1,2,49,66,311,77,8888,7777,3
IL,5,1,88,8,88,88,88,88,88,88,88,2,2,3,1,3,3,6,3,3,6,3,4,4,3,4,2,3,1,2,1,24,66,311,9,8888,311,2
IL,5,5,1,10,88,88,88,88,88,88,88,4,5,5,5,5,1,6,3,3,5,3,7,1,4,1,3,2,3,1,1,72,66,213,7,113,113,2
IL,5,9,3,8,88,88,88,88,88,88,88,2,2,1,2,1,3,6,3,3,1,2,0,6,7,5,5,3,1,4,1,36,66,5555,77,312,710,3
IL,5,8,5,8,88,88,88,88,88,88,88,2,2,2,3,2,2,6,3,3,3,2,4,3,4,3,2,3,1,4,1,25,6,311,3,0,0,3
IL,5,6,1,5,88,88,88,88,88,88,88,2,2,3,1,4,2,6,1,3,2,1,0,4,4,2,4,3,3,3,2,25,4,313,4,423,423,4
IL,5,5,3,6,88,5,5,88,88,88,88,2,1,2,3,2,8,6,2,3,2,1,88,88,88,88,88,3,1,4,2,43,66,311,9,213,213,4
IL,5,10,4,10,3,2,4,5,1,3,2,5,3,5,5,4,1,6,4,3,6,4,2,5,6,6,5,4,2,2,2,44,4,610,88,229,313,3
IL,4,10,6,8,88,88,88,88,88,88,88,4,8,3,3,3,1,6,3,4,6,3,5,5,5,4,5,5,5,5,2,65,66,620,77,0,113,7
IL,5,10,6,6,88,2,88,88,1,1,1,5,5,3,3,3,1,6,4,3,4,3,7,7,6,8,6,4,1,1,2,49,66,311,77,213,213,2
IL,5,9,4,5,88,88,88,88,88,88,88,5,3,4,4,4,2,6,2,3,8,3,6,6,6,5,5,4,3,3,2,16,6,213,88,8888,8888,2
IL,3,10,3,7,4,2,1,4,1,1,3,4,5,2,3,3,1,6,3,4,3,3,6,7,3,3,3,5,2,2,2,57,66,620,77,113,113,1
IL,5,10,3,5,88,3,88,88,1,1,1,1,1,3,1,2,1,6,5,3,88,3,7,5,5,5,6,2,5,5,2,66,66,610,77,0,8888,5
IL,5,8,3,7,4,2,2,3,1,2,4,5,4,3,3,4,1,6,2,3,10,4,7,9,3,6,7,5,1,3,2,21,1,313,2,313,313,4
IL,2,10,4,8,3,1,1,2,1,1,2,4,2,5,5,4,2,6,3,3,7,2,6,9,3,5,3,5,5,4,1,48,66,311,3,113,113,1
IL,3,10,4,10,4,2,2,88,3,3,5,3,4,3,3,3,1,6,5,4,8,3,4,10,10,10,10,3,3,4,2,78,66,313,4,113,113,5
IL,3,10,5,0,5,1,4,5,1,1,5,5,5,5,5,5,1,6,5,5,88,4,0,10,0,0,0,1,1,1,2,72,5,321,2,0,0,1
IL,1,10,5,10,2,88,5,5,1,3,5,5,5,5,5,5,1,6,2,3,7,3,88,88,88,88,88,5,1,5,1,59,66,323,4,0,0,2
IL,1,5,5,2,5,2,2,88,2,88,88,3,2,4,4,2,1,6,2,3,5,2,88,3,4,5,2,4,4,4,2,59,66,321,6,8888,0,3
IL,5,9,4,2,88,88,88,88,88,88,88,4,2,4,2,2,2,6,1,2,3,1,88,2,4,6,1,8,8,3,2,67,5,800,1,800,620,8
IL,1,8,5,2,5,1,4,5,1,88,5,4,8,3,3,2,4,1,6,66,66,6,66,66,66,66,66,4,3,4,1,86,6,620,3,213,113,7
IL,1,8,5,2,5,1,4,4,1,88,88,2,2,3,3,2,2,6,1,2,2,1,88,1,3,3,0,5,3,3,1,80,5,213,2,0,113,7
IL,3,7,5,3,5,1,1,4,1,88,88,3,2,3,3,2,4,2,6,66,66,6,66,66,66,66,66,3,4,3,2,59,4,610,4,0,0,4
IL,5,10,4,1,88,88,88,88,88,88,88,5,1,3,5,4,2,6,1,2,3,2,88,5,5,6,1,5,3,1,2,49,4,620,2,422,213,5
IL,1,10,6,1,5,1,2,2,1,88,88,5,1,4,4,4,2,6,1,4,2,1,88,4,4,7,2,3,3,4,2,69,4,311,2,8888,8888,3
IL,1,10,4,2,4,2,88,88,1,88,5,4,8,8,8,2,2,6,1,2,2,1,88,3,3,6,3,4,3,2,1,75,66,321,2,323,0,3
IL,5,7,4,3,5,2,5,5,1,88,5,3,2,3,3,3,4,2,6,66,66,6,66,66,66,66,66,5,4,3,1,58,66,520,4,213,423,3
IL,5,7,5,3,5,2,3,4,2,88,5,3,2,3,3,2,2,6,2,2,3,1,88,3,3,5,2,4,4,3,2,43,66,520,4,321,213,4
IL,5,8,3,8,2,2,2,2,2,2,2,4,3,3,3,4,2,6,3,3,2,3,5,3,2,2,2,4,2,2,2,46,66,720,10,113,520,3
IL,5,5,4,4,88,88,3,4,2,2,3,3,3,2,3,2,2,6,2,3,6,3,4,5,3,4,6,5,3,5,2,33,66,620,7,620,610,3
IL,5,9,3,10,4,1,1,5,1,1,5,4,4,2,2,2,2,6,4,4,10,4,4,7,4,5,3,2,1,1,1,50,66,520,4,0,610,1
IL,3,7,4,5,3,3,3,2,4,4,2,3,3,3,3,3,2,6,2,4,4,2,5,7,5,5,5,3,2,2,2,54,66,720,8,313,520,3
IL,5,10,3,10,3,2,2,3,1,1,3,3,4,4,3,2,1,6,2,3,3,2,0,10,6,6,4,4,2,1,2,37,66,620,6,113,313,4
IL,5,10,4,4,3,2,2,88,1,1,4,4,4,3,2,3,2,6,2,3,4,2,4,8,6,7,8,3,1,2,1,43,66,422,7,213,620,2
IL,5,6,6,6,3,3,3,3,3,3,3,4,4,5,4,5,2,6,2,3,0,2,7,10,4,4,0,3,3,3,2,18,6,311,88,620,311,1
IL,4,9,5,6,88,88,88,88,88,88,88,3,3,3,3,3,2,6,3,4,8,3,3,8,4,4,3,3,2,3,2,50,66,620,7,720,620,2
IL,4,10,5,7,88,88,88,88,88,88,88,2,2,2,2,2,2,6,2,3,7,3,1,10,5,5,9,2,2,1,2,45,66,620,6,321,520,2
IL,4,8,2,10,2,2,2,3,1,2,2,2,2,3,3,4,2,6,3,3,4,2,10,8,5,6,7,2,4,3,1,16,6,311,7,720,620,7
IL,5,4,4,8,88,88,88,88,88,88,88,4,2,4,4,4,2,6,3,4,7,3,3,7,4,6,6,2,2,4,2,21,6,313,88,620,720,2
IL,5,10,6,8,4,1,1,5,1,1,1,5,4,2,2,2,4,1,6,66,66,6,66,66,66,66,66,3,1,4,2,33,66,620,8,610,800,6
IL,5,4,4,5,3,4,5,5,1,1,3,5,5,4,4,4,1,6,4,4,7,5,7,6,6,6,7,4,5,1,2,79,66,323,2,8888,8888,1
IL,5,9,6,7,4,2,2,1,2,3,2,5,5,5,4,5,2,6,4,2,6,3,4,5,5,5,2,2,4,3,1,40,66,520,2,720,520,3
IL,4,7,3,5,2,3,1,1,1,1,3,4,5,5,4,5,1,6,2,3,5,3,8,8,6,6,5,2,2,4,2,35,4,422,2,113,113,2
IL,5,10,3,5,3,1,3,4,5,5,4,4,3,4,4,4,1,6,4,3,3,3,4,10,8,5,5,5,3,4,1,15,6,213,88,8888,8888,1
IL,1,5,1,5,1,1,1,1,1,1,1,5,5,4,4,4,1,6,4,3,0,5,10,10,0,3,3,4,2,2,2,37,66,321,1,113,311,1
IL,5,4,4,3,4,2,2,3,2,2,4,5,5,4,4,4,1,6,3,4,3,3,1,9,3,1,1,4,2,1,2,34,66,620,7,313,720,3
IL,5,9,5,10,3,2,3,1,1,4,1,5,5,3,4,2,1,6,5,4,6,4,2,4,3,2,1,2,3,4,1,15,6,311,88,8888,8888,1
IL,2,10,6,10,1,1,1,5,4,3,1,5,5,5,5,5,1,6,4,4,10,5,10,10,6,5,10,1,2,1,1,56,77,321,2,8888,0,1
IL,2,8,4,6,3,2,1,4,1,1,2,4,4,4,5,5,2,6,4,3,88,3,2,8,4,4,5,5,2,3,1,57,66,321,3,8888,8888,4
IL,1,7,4,3,3,4,5,88,2,1,3,5,5,4,4,3,1,6,4,4,7,4,7,7,3,6,5,4,2,4,1,73,66,313,2,0,0,5
IL,5,10,6,88,4,2,1,5,1,1,1,5,5,5,7,7,1,6,4,5,10,5,5,10,10,10,10,5,2,1,1,43,66,323,77,8888,720,1
IL,5,10,3,88,88,3,88,88,1,88,88,5,2,5,4,4,2,6,2,4,5,3,88,6,3,5,88,5,1,4,1,20,6,422,7,311,323,3
IL,5,7,4,5,3,3,3,4,2,2,3,4,4,4,2,2,2,6,1,3,3,2,5,5,5,5,5,4,3,2,1,21,6,311,2,311,313,4
IL,5,10,6,10,88,88,88,88,1,1,88,5,8,5,8,8,1,6,4,4,10,3,10,9,7,4,9,3,2,2,2,52,66,620,2,313,311,2
IL,5,5,4,7,4,2,1,4,1,1,1,2,2,2,2,2,1,6,2,4,5,2,3,3,2,5,2,5,2,2,2,44,66,800,77,422,620,1
IL,5,7,4,6,3,2,3,4,2,5,3,4,1,2,3,3,2,6,2,3,7,2,2,5,4,3,5,3,4,2,1,62,66,321,2,113,311,4
IL,5,7,2,8,3,2,2,4,1,2,3,4,4,4,4,4,1,6,4,4,4,3,8,8,6,6,6,3,2,2,2,38,66,800,8,311,311,3
IL,5,4,6,5,3,1,5,1,1,1,4,1,3,2,2,4,1,6,3,4,5,1,0,6,0,6,0,5,1,3,1,24,6,422,9,720,610,5
IL,3,10,6,10,5,5,5,5,5,5,5,4,2,4,4,4,1,6,2,3,10,4,9,8,7,8,7,4,2,3,1,79,66,321,1,0,5555,2
IL,5,3,1,7,3,4,2,5,2,2,5,4,3,5,3,2,4,4,6,66,66,6,66,66,66,66,66,2,3,1,1,20,6,520,4,313,620,2
IL,3,10,5,8,3,2,2,88,2,2,3,5,5,3,3,3,1,6,5,4,8,3,7,8,7,7,8,4,4,4,2,67,5,321,77,113,0,1
IL,4,9,5,7,3,1,2,3,1,2,3,5,4,3,3,3,1,6,3,3,6,3,6,7,7,6,5,4,2,3,2,37,66,610,5,311,321,2
IL,5,10,6,10,1,1,1,5,1,1,1,3,4,5,5,5,1,6,1,5,5,3,10,6,6,6,6,1,2,4,1,67,66,321,3,311,113,1
IL,5,5,4,5,88,1,1,88,1,1,4,3,3,4,4,4,1,6,5,4,10,3,0,7,3,4,0,1,1,1,1,32,6,422,77,520,422,1
IL,5,10,6,5,4,2,1,4,1,1,1,3,2,2,2,4,1,6,4,3,6,3,7,8,5,5,5,4,2,1,2,65,5,321,77,7777,7777,1
IL,5,7,4,10,77,77,77,77,77,77,77,4,4,4,4,3,1,6,4,3,8,3,3,8,8,7,7,2,2,1,1,29,6,610,2,620,620,2
IL,5,6,4,4,88,2,3,5,1,1,4,2,4,2,2,2,4,2,6,66,66,6,66,66,66,66,66,5,4,4,1,31,66,312,4,113,113,6
IL,5,10,6,10,5,2,5,4,2,3,5,4,4,4,4,5,2,6,1,2,0,3,5,5,6,3,7,5,4,2,2,68,66,720,1,423,720,1
IL,1,10,4,88,5,2,1,88,1,1,88,4,3,3,3,3,1,6,5,4,0,4,2,8,88,5,0,1,1,1,2,74,66,520,77,113,113,8
IL,5,10,4,6,3,2,3,3,4,5,5,5,5,5,4,4,2,6,2,88,3,2,6,10,3,4,2,4,2,2,2,31,66,620,2,5555,520,8
IL,5,8,3,5,88,2,4,2,2,3,4,3,3,3,2,2,2,6,4,2,4,3,3,4,2,3,1,4,2,2,1,59,66,620,8,720,720,2
IL,5,10,1,0,3,3,3,3,3,3,3,4,4,5,5,5,1,6,5,1,5,5,8,8,4,3,3,2,2,2,1,31,6,313,5,213,313,3
IL,1,10,88,5,2,1,2,2,2,5,1,5,8,5,5,5,1,6,5,4,0,5,0,10,88,0,10,5,2,2,2,77,5,113,1,8888,8888,8
IL,1,77,6,0,5,88,77,1,1,3,1,3,2,2,2,4,4,5,6,66,66,6,66,66,66,66,66,2,3,1,2,54,4,311,1,8888,0,2
IL,5,7,4,4,5,2,5,5,4,4,4,1,2,2,2,2,8,6,2,3,5,2,6,6,6,4,2,4,3,3,1,35,66,720,6,323,620,3
IL,1,10,6,0,88,1,2,1,2,1,2,5,4,5,5,4,1,6,5,5,0,4,0,10,5,10,0,4,2,4,1,77,66,311,2,8888,0,1
IL,1,9,4,0,4,2,2,2,1,1,5,4,4,4,4,4,1,6,2,1,10,4,5,5,0,5,3,3,2,2,1,78,66,720,6,113,0,3
IL,2,10,5,88,88,88,88,88,88,88,88,4,5,4,4,4,8,6,8,55,66,6,66,66,66,66,66,8,8,8,1,56,66,321,1,113,113,1
IL,1,10,6,8,2,2,55,3,2,3,4,5,3,4,4,1,1,6,2,1,8,1,10,8,7,7,8,5,2,2,2,60,66,520,2,8888,0,1
IL,5,10,6,4,88,1,1,1,1,1,1,4,4,4,4,4,1,6,5,4,2,4,1,9,0,0,0,4,2,2,2,64,66,311,1,8888,8888,1
IL,4,9,4,7,1,2,2,4,1,1,2,4,4,3,4,4,2,6,1,2,0,2,5,0,1,3,2,5,2,4,2,74,66,321,1,312,8888,7
IL,5,9,4,5,3,1,1,5,1,1,1,4,4,4,4,4,2,6,3,4,5,3,2,6,3,4,2,4,2,4,1,23,6,313,2,323,213,3
IL,4,7,4,5,88,2,55,4,2,2,3,4,5,5,5,4,1,6,4,4,7,3,7,9,4,5,5,4,3,3,2,55,6,520,1,8888,5555,3
IL,5,0,1,0,5,4,2,88,1,1,4,1,2,2,2,2,1,6,4,5,0,2,77,88,88,88,0,5,1,2,1,69,4,520,1,313,113,2
IL,2,5,6,5,3,3,4,4,4,3,4,3,5,4,4,4,3,6,1,1,9,4,8,7,5,3,7,3,3,3,1,23,6,0,1,8888,0,2
IL,2,7,3,7,88,2,5,4,2,3,2,4,1,4,4,2,2,6,1,1,6,2,6,7,88,7,6,2,4,3,2,17,6,321,88,8888,8888,5
IL,5,8,4,7,5,1,1,1,1,1,1,5,5,5,5,4,1,6,4,4,6,4,8,8,7,4,6,4,1,4,1,39,4,321,2,213,311,4
IL,1,9,5,7,5,2,4,3,2,3,5,5,2,4,4,4,1,6,5,1,0,4,10,9,5,9,9,4,2,4,1,74,66,113,3,312,0,2
IL,5,10,6,9,3,3,3,3,4,5,5,5,4,4,4,4,7,6,7,55,66,6,66,66,66,66,66,2,2,1,2,53,66,113,4,0,0,7
IL,3,6,5,6,3,3,4,5,3,3,2,5,4,4,4,4,1,6,3,3,8,4,5,6,6,4,6,1,4,3,1,20,6,321,1,0,8888,1
IL,5,10,4,10,5,1,1,88,1,1,1,3,2,2,2,2,1,6,4,3,7,3,0,5,0,5,1,2,1,2,2,47,66,323,6,312,321,1
IL,5,10,5,10,1,1,3,4,3,5,5,5,4,4,5,2,1,6,4,4,10,3,8,10,8,7,8,1,1,2,1,37,66,422,5,5555,5555,1
IL,1,0,6,0,1,3,1,5,1,1,1,2,2,2,2,3,1,6,4,2,10,4,0,10,10,10,10,3,2,4,1,60,66,113,1,8888,8888,2
IL,5,10,4,3,88,2,3,4,1,1,3,3,5,4,5,2,2,6,3,2,2,3,4,3,4,3,0,1,1,1,2,52,6,520,2,520,0,1
IL,5,6,3,6,2,1,3,2,2,88,88,5,5,5,4,5,4,5,6,66,66,6,66,66,66,66,66,1,1,1,2,51,4,321,1,8888,0,2
IL,1,9,5,8,2,2,2,2,2,2,2,4,4,3,3,3,1,6,5,1,8,4,8,8,8,8,8,4,4,4,1,42,6,321,2,8888,8888,2
IL,5,10,6,5,5,2,1,5,1,1,5,4,4,5,4,4,1,6,5,5,10,4,10,10,9,10,9,1,1,2,2,59,66,323,2,5555,0,2
IL,1,88,4,9,1,2,2,2,1,2,1,3,2,1,5,3,1,6,2,4,0,3,3,7,8,8,8,2,5,1,1,67,66,321,2,8888,8888,1
IL,5,9,6,9,3,3,1,88,1,1,2,5,5,2,3,3,2,6,1,3,5,1,5,5,5,4,7,4,1,5,2,50,6,620,3,0,0,1
IL,1,10,6,8,3,1,3,4,1,1,1,4,4,5,4,2,4,1,6,66,66,6,66,66,66,66,66,3,4,1,1,68,4,321,2,0,0,2
IL,5,5,6,6,5,1,4,1,1,3,5,3,3,3,5,4,3,6,3,2,8,4,6,7,7,7,5,3,2,2,1,69,66,720,4,0,620,1
IL,5,6,4,8,3,3,3,4,2,2,88,3,2,2,2,2,2,6,2,4,4,3,4,6,5,5,5,2,2,2,1,52,66,313,5,113,313,1
IL,5,10,6,8,3,3,3,4,1,2,3,4,4,4,2,4,1,6,4,1,3,2,10,5,5,3,6,4,4,1,1,68,5,311,1,8888,0,2
IL,5,10,5,9,2,2,88,88,2,88,5,5,5,5,3,4,1,6,3,3,4,3,8,9,8,7,8,5,5,2,2,56,4,311,1,8888,0,1
IL,5,9,1,10,2,2,1,2,2,1,3,4,3,4,3,4,2,6,1,1,6,1,10,5,5,8,4,4,1,3,1,23,6,313,1,5555,311,2
IL,3,8,3,8,3,2,3,2,3,4,5,5,4,4,4,4,1,6,3,4,7,4,10,8,5,6,2,2,2,2,1,50,66,620,77,113,113,1
IL,1,10,6,10,88,88,88,88,88,88,88,4,4,5,5,5,2,6,3,3,0,3,0,10,10,10,10,8,2,2,2,75,5,313,2,8888,0,1
IL,5,10,4,7,5,2,3,4,1,2,3,5,4,3,3,4,2,6,3,4,7,3,6,8,7,5,5,4,3,5,2,71,66,422,3,620,313,2
IL,5,10,4,7,4,1,4,5,2,2,3,4,4,2,3,3,1,6,3,4,0,2,5,2,5,5,1,4,1,3,1,80,66,311,2,0,0,3
IL,2,8,6,10,4,2,4,55,1,1,4,4,2,4,1,4,1,6,4,5,7,3,5,9,8,6,7,2,2,2,2,75,66,520,3,8888,311,1
IL,5,10,5,7,5,1,1,5,1,1,5,5,5,2,2,2,2,6,2,4,5,3,5,5,5,5,5,5,1,1,1,32,66,520,5,620,720,1
IL,5,8,6,8,3,3,1,1,1,1,5,4,4,5,5,5,1,6,3,5,9,3,3,7,7,8,8,1,1,1,2,40,66,620,5,313,423,1
IL,5,10,3,6,3,1,1,1,1,1,1,5,5,2,2,2,3,6,1,4,6,2,6,10,5,5,5,1,1,1,1,36,66,422,6,610,113,1
IL,5,5,3,5,88,88,88,88,88,88,88,3,3,3,1,3,3,6,3,4,9,4,7,5,8,5,10,2,1,4,1,33,66,520,8,311,610,4
IL,2,10,6,2,3,3,5,5,4,5,5,5,5,3,4,1,2,6,2,3,0,2,6,7,7,7,6,4,1,5,1,57,66,720,10,213,610,5
IL,5,8,3,7,2,4,5,5,4,4,5,4,4,3,4,3,2,6,3,3,1,1,6,7,5,6,8,4,2,2,1,42,66,311,10,8888,610,1
IL,5,8,4,7,3,3,4,4,4,4,4,4,3,3,1,1,3,6,1,88,3,1,88,3,5,8,6,2,1,5,2,48,66,313,77,311,311,2
IL,5,0,1,88,88,88,88,88,88,88,88,2,2,8,8,8,8,6,1,55,66,6,66,66,66,66,66,3,2,3,1,20,6,313,7,620,311,4
IL,5,7,4,8,4,2,4,4,5,5,5,1,1,1,1,1,8,6,1,55,66,6,66,66,66,66,66,3,1,1,1,999,4,321,77,213,8888,5
IL,5,9,2,88,88,88,88,88,4,5,5,4,3,3,4,4,2,6,2,3,5,3,4,5,5,2,3,3,1,1,2,34,66,313,8,620,620,4
IL,3,8,3,7,1,5,5,5,4,5,5,4,4,1,1,1,1,6,3,4,8,2,3,7,4,5,6,4,2,3,1,26,6,311,7,213,213,8
IL,2,5,3,6,3,3,5,5,3,5,5,4,4,4,3,3,3,6,4,4,6,4,7,5,6,4,8,3,1,1,1,33,66,422,8,213,0,2
IL,5,7,3,8,2,5,5,5,5,5,5,3,3,3,2,1,2,6,1,3,5,3,6,8,8,6,8,3,1,2,1,26,6,321,88,311,422,4
IL,5,10,3,2,2,4,5,5,5,5,5,2,3,3,1,3,2,6,3,3,6,3,5,6,4,3,8,4,1,2,2,41,66,422,7,213,311,5
IL,3,8,3,6,4,3,5,5,5,5,5,2,1,3,1,4,3,6,3,3,6,3,6,0,3,0,4,4,8,8,1,68,66,422,77,313,323,5
IL,5,0,3,4,1,4,5,5,5,5,5,2,1,1,1,2,3,6,1,88,1,1,88,88,0,0,0,3,3,2,1,35,66,213,7,8888,323,5
IL,5,7,3,8,3,5,5,5,4,4,5,4,4,4,3,3,2,6,4,5,8,4,7,10,8,5,5,3,1,1,1,60,66,311,9,113,0,2
IL,2,5,3,6,4,88,5,5,5,5,5,4,3,3,2,4,2,6,3,3,7,3,6,7,8,3,1,3,1,2,2,50,66,321,77,213,520,3
IL,3,4,2,4,88,88,88,88,88,88,88,1,1,1,1,1,8,6,1,88,5,2,4,3,4,4,2,3,2,3,2,999,66,313,77,8888,113,4
IL,3,7,3,7,3,3,5,4,5,4,4,2,2,3,2,3,2,6,4,4,5,3,3,8,8,8,8,2,3,3,1,34,66,720,10,422,610,4
IL,5,9,3,4,88,88,88,88,88,88,88,1,1,4,4,4,8,6,1,3,4,2,3,7,7,6,6,3,2,4,1,46,66,311,9,8888,311,5
IL,5,3,2,4,3,3,5,5,4,5,5,3,3,3,2,4,3,6,3,3,3,2,3,5,3,1,5,3,1,4,2,34,66,113,10,311,311,4
IL,5,6,4,7,3,4,5,5,4,5,5,3,2,3,1,4,2,6,4,3,5,2,7,4,5,6,4,2,3,1,1,41,66,610,10,213,620,5
IL,4,10,5,10,2,88,2,5,5,5,5,4,3,3,1,3,3,6,4,3,1,1,3,4,3,5,3,2,3,3,2,54,4,313,8,520,311,2
IL,4,5,3,10,1,4,2,3,3,4,88,4,3,3,4,4,2,6,1,4,4,2,4,5,5,5,5,3,3,3,1,83,5,113,7,0,0,4
IL,3,1,3,3,88,88,88,88,88,88,88,1,1,1,2,2,8,6,1,88,2,1,88,88,88,88,88,5,1,5,2,39,66,313,8,213,113,5
IL,5,0,3,5,88,4,5,5,4,4,5,4,4,4,4,4,1,6,1,3,4,3,4,5,6,9,4,4,3,3,2,999,66,413,8,720,8888,2
IL,5,10,4,5,3,3,3,3,3,3,3,2,3,1,1,1,2,6,1,3,3,1,2,5,3,6,4,3,3,1,1,28,66,313,8,620,520,5
IL,4,2,4,6,88,88,88,88,88,88,88,3,2,3,2,4,2,6,2,2,6,3,5,5,4,2,0,2,4,1,2,67,66,720,88,620,720,2
IL,2,0,1,4,2,3,5,5,4,5,5,4,4,4,4,4,2,6,4,4,10,5,0,10,7,1,8,5,3,3,2,63,5,311,6,213,213,3
IL,5,6,4,8,3,4,4,4,4,4,4,3,3,1,4,2,2,6,3,4,6,3,7,4,5,6,6,3,2,4,2,43,6,313,6,8888,311,3
IL,5,10,4,4,88,88,88,88,88,88,88,3,2,2,4,5,3,6,1,3,3,2,3,8,5,0,0,3,2,3,2,40,6,323,7,323,520,2
IL,5,8,3,10,1,5,5,88,3,3,5,4,4,4,4,4,4,1,6,66,66,6,66,66,66,66,66,3,2,3,1,67,66,423,8,423,323,3
